選舉區,登記日期,姓名,推薦之政黨,備註
新北市新店區福民里,115/09/03,郭榮珊,無,
新北市新店區中山里,115/09/01,潘威志,無,
新北市新店區和平里,115/08/31,閻培樞,中國國民黨,
新北市新店區中央里,115/08/31,楊友琪,無,
新北市新店區明城里,115/08/31,蘇善榛,中國國民黨,
新北市新店區明城里,115/08/31,楊瑞寬,無,
新北市新店區明城里,115/09/03,楊基生,無,
新北市新店區安和里,115/09/02,劉淑美,中國國民黨,
新北市新店區吉祥里,115/08/31,林永輝,中國國民黨,
新北市新店區寶福里,115/08/31,江淑芬,中國國民黨,
新北市新店區寶福里,115/09/04,陳虹霈,無,
新北市新店區小城里,115/08/31,郭仁澤,中國國民黨,
新北市新店區香坡里,115/08/31,林育正,無,
新北市新店區香坡里,115/09/01,郭永城,無,
新北市新店區香坡里,115/09/02,羅文吉,無,
新北市新店區香坡里,115/09/03,何國義,無,
新北市新店區香坡里,115/09/03,賀旭明,無,
新北市新店區香坡里,115/09/04,林稚霑,無,
新北市新店區建國里,115/09/02,蘇高雪嬌,無,
新北市新店區復興里,115/08/31,劉洪珠,中國國民黨,
新北市新店區美城里,115/09/03,翁智冠,無,
新北市新店區安昌里,115/09/02,范姜玉嬌,無,
新北市新店區長春里,115/08/31,陳泳學,無,
新北市新店區長春里,115/09/03,李傳傑,中國國民黨,
新北市新店區新和里,115/09/02,仇雅彤,中國國民黨,
新北市新店區新和里,115/09/02,彭孟萍,無,
新北市新店區永平里,115/09/01,謝世欣,無,
新北市新店區永平里,115/09/02,周麗娟,中國國民黨,
新北市新店區達觀里,115/08/31,金威,無,
新北市新店區華城里,115/08/31,黃能得,無,
新北市新店區華城里,115/09/03,花晟豪,無,
新北市樹林區三多里,115/09/02,吳麗鳳,無,
新北市樹林區三多里,115/09/02,呂貞儀,無,
新北市樹林區三多里,115/09/04,顏榮宏,無,
新北市樹林區三福里,115/09/01,藍添樹,無,
新北市樹林區三福里,115/09/02,張致遠,無,
新北市樹林區三興里,115/08/31,王永村,無,
新北市樹林區圳安里,115/09/01,許進旺,無,
新北市樹林區保安里,115/09/02,李錫寶,無,
新北市樹林區潭底里,115/09/01,許萬來,無,
新北市樹林區潭底里,115/09/02,何相屘,無,
新北市樹林區獇寮里,115/08/31,劉蒔青,無,
新北市樹林區獇寮里,115/09/02,曾世賢,無,
新北市樹林區樹德里,115/09/02,陳雲明,無,
新北市樹林區樹德里,115/09/04,王俊雄,無,
新北市樹林區樹西里,115/09/02,羅煥滿,無,
新北市樹林區樹西里,115/09/04,朱國豐,無,
新北市樹林區樹南里,115/09/02,邱依婷,無,
新北市樹林區樹人里,115/08/31,邱世昌,無,
新北市樹林區坡內里,115/09/02,陳譽丰,無,
新北市樹林區坡內里,115/09/04,劉添發,無,
新北市樹林區樹東里,115/09/02,王國維,無,
新北市樹林區樹東里,115/09/03,張木科,無,
新北市樹林區大同里,115/09/02,許進旺,無,
新北市樹林區和平里,115/09/02,洪崑松,無,
新北市樹林區和平里,115/09/02,吳仁厚,無,
新北市樹林區和平里,115/09/03,古旎禕,無,
新北市樹林區彭厝里,115/09/01,鄭永全,無,
新北市樹林區彭厝里,115/09/02,陳佳智,無,
新北市樹林區彭厝里,115/09/02,蕭廷輝,無,
新北市樹林區彭福里,115/09/02,楊世元,無,
新北市樹林區彭福里,115/09/02,黃彩蓮,無,
新北市樹林區東山里,115/09/04,高健市,無,
新北市樹林區東山里,115/09/04,謝春木,無,
新北市樹林區東陽里,115/09/03,林耿邦,無,
新北市樹林區東昇里,115/09/03,詹麒叡,中國國民黨,
新北市樹林區樂山里,115/08/31,廖文斌,無,
新北市樹林區東園里,115/09/01,陳兩進,無,
新北市樹林區西園里,115/09/02,林巧甯,無,
新北市樹林區西園里,115/09/02,陳振彥,無,
新北市樹林區南園里,115/09/02,李培鈺,無,
新北市樹林區南園里,115/09/04,吳振銘,無,
新北市樹林區北園里,115/09/01,王仲卿,無,
新北市樹林區北園里,115/09/04,陳治諭,無,
新北市樹林區柑園里,115/09/04,詹志昌,無,
新北市樹林區柑園里,115/09/04,周林耀,無,
新北市樹林區樹北里,115/09/02,林俊明,無,
新北市樹林區圳福里,115/09/04,蘇益和,無,
新北市樹林區樹興里,115/09/02,詹美齡,無,
新北市樹林區樹興里,115/09/03,鄭雲斌,無,
新北市樹林區樹福里,115/09/02,廖訂印,無,
新北市樹林區樹福里,115/09/03,李旺樹,無,
新北市樹林區光興里,115/09/03,何明峰,無,
新北市樹林區光興里,115/09/03,謝秀香,無,
新北市樹林區金寮里,115/09/03,曾佳裕,無,
新北市樹林區金寮里,115/09/04,楊淑惠,無,
新北市樹林區彭興里,115/08/31,周德山,無,
新北市樹林區彭興里,115/09/02,廖建忠,無,
新北市樹林區文林里,115/09/02,甘永昌,無,
新北市樹林區文林里,115/09/03,江建樺,無,
新北市樹林區山佳里,115/09/02,張進宗,無,
新北市樹林區山佳里,115/09/03,許建強,無,
新北市樹林區中山里,115/09/03,簡炎輝,無,
新北市樹林區育英里,115/09/03,林正宗,無,
新北市樹林區育英里,115/09/03,詹炳新,無,
新北市樹林區中華里,115/09/02,張美珠,無,
新北市樹林區中華里,115/09/03,羅九求,無,
新北市樹林區太順里,115/09/02,蔣榮井,無,
新北市樹林區圳民里,115/09/04,王墘,無,
新北市樹林區圳生里,115/09/02,李珈琳,無,
新北市樹林區三龍里,115/09/03,周淑甘,無,
新北市鶯歌區東鶯里,115/08/31,陳陸賀,無,
新北市鶯歌區西鶯里,115/09/02,蘇炳輝,無,
新北市鶯歌區南鶯里,115/09/02,李明弘,無,
新北市鶯歌區北鶯里,115/09/02,李松進,無,
新北市鶯歌區中鶯里,115/09/02,蘇文杰,無,
新北市鶯歌區中鶯里,115/09/02,蘇朝明,無,
新北市鶯歌區建德里,115/08/31,林真達,無,
新北市鶯歌區同慶里,115/09/02,陳光志,無,
新北市鶯歌區同慶里,115/09/04,張素燕,無,
新北市鶯歌區永昌里,115/09/02,游武雄,無,
新北市鶯歌區永昌里,115/09/03,陳貴香,無,
新北市鶯歌區南靖里,115/09/02,顏嘉儀,無,
新北市鶯歌區南靖里,115/09/03,吳林秀琴,無,
新北市鶯歌區尖山里,115/09/01,連宗聖,無,
新北市鶯歌區尖山里,115/09/02,陳怡潔,無,
新北市鶯歌區二橋里,115/09/02,蕭博仁,無,
新北市鶯歌區二橋里,115/09/03,李金量,無,
新北市鶯歌區二甲里,115/09/02,林水土,無,
新北市鶯歌區東湖里,115/09/02,呂阿添,中華統一促進黨,
新北市鶯歌區東湖里,115/09/02,簡元鍟,無,
新北市鶯歌區大湖里,115/09/02,蕭鈴玉,無,
新北市鶯歌區鳳鳴里,115/09/02,陳芷柔,無,
新北市鶯歌區鳳福里,115/09/01,王國霖,無,
新北市鶯歌區鳳福里,115/09/02,簡騰源,無,
新北市鶯歌區永吉里,115/09/02,林茂哲,無,
新北市鶯歌區中湖里,115/09/01,簡若緹,無,
新北市鶯歌區中湖里,115/09/02,游盛政,無,
新北市鶯歌區鳳祥里,115/09/02,楊麗娟,無,
新北市鶯歌區鳳祥里,115/09/03,柯春風,無,
新北市鶯歌區鳳祥里,115/09/04,楊麗櫻,無,
新北市鶯歌區建國里,115/09/03,林清得,無,
新北市鶯歌區建國里,115/09/04,陳尉勇,無,
新北市三峽區三峽里,115/08/31,黃蓉蓉,無,
新北市三峽區秀川里,115/09/02,李楷瑞,無,
新北市三峽區八張里,115/09/04,謝麗玲,無,
新北市三峽區八張里,115/09/02,劉素君,無,
新北市三峽區中埔里,115/09/03,鄭少瑜,無,
新北市三峽區中埔里,115/09/02,翁聖濰,無,
新北市三峽區中埔里,115/09/01,李銘發,無,
新北市三峽區弘道里,115/09/02,陳錦桐,無,
新北市三峽區永舘里,115/09/02,蘇正國,無,
新北市三峽區礁溪里,115/09/02,周志鴻,無,
新北市三峽區鳶山里,115/09/02,周文美,中國國民黨,
新北市三峽區龍埔里,115/09/04,黃林賢,中國國民黨,
新北市三峽區龍埔里,115/09/02,陳椿瑩,無,
新北市三峽區大埔里,115/09/02,鄭筠蓁,無,
新北市三峽區大埔里,115/09/02,陳永清,中國國民黨,
新北市三峽區嘉添里,115/09/02,李萬興,無,
新北市三峽區添福里,115/09/02,陳秉源,無,
新北市三峽區金圳里,115/09/02,邱金菊,無,
新北市三峽區五寮里,115/09/02,邱顯童,無,
新北市三峽區五寮里,115/08/31,黃東龍,無,
新北市三峽區插角里,115/09/02,劉添財,無,
新北市三峽區插角里,115/08/31,簡梁育,無,
新北市三峽區插角里,115/08/31,陳添富,無,
新北市三峽區有木里,115/09/04,許進川,無,
新北市三峽區有木里,115/09/02,胡幸姍,無,
新北市三峽區有木里,115/08/31,方明豐,無,
新北市三峽區溪北里,115/09/03,陳淑雲,無,
新北市三峽區溪北里,115/09/02,陳柏文,無,
新北市三峽區溪北里,115/09/02,林清明,無,
新北市三峽區溪南里,115/09/01,蘇伯聰,無,
新北市三峽區溪東里,115/09/03,邱垂煌,無,
新北市三峽區溪東里,115/09/02,陳錫遠,無,
新北市三峽區成福里,115/09/02,蔡文敏,無,
新北市三峽區安坑里,115/09/02,李瑞娉,無,
新北市三峽區竹崙里,115/09/03,顏伯松,無,
新北市三峽區竹崙里,115/09/02,張博勇,無,
新北市三峽區介壽里,115/09/02,周梓亭,無,
新北市三峽區安溪里,115/09/02,王曼甄,無,
新北市三峽區中正里,115/09/02,陳志泉,無,
新北市三峽區二鬮里,115/09/04,林順明,無,
新北市三峽區二鬮里,115/09/02,陳孝皇,無,
新北市三峽區龍學里,115/09/02,陳栢森,無,
新北市三峽區龍學里,115/09/02,周秀鳳,無,
新北市三峽區龍恩里,115/09/01,黃家賢,無,
新北市淡水區中和里,115/08/31,王文輝,無,
新北市淡水區屯山里,115/09/03,謝炳坤,無,
新北市淡水區賢孝里,115/08/31,葉振昌,無,
新北市淡水區興仁里,115/09/02,盧仁澤,無,
新北市淡水區蕃薯里,115/09/02,潘鐘,無,
新北市淡水區蕃薯里,115/09/02,王茂林,無,
新北市淡水區義山里,115/09/02,楊永麗,無,
新北市淡水區忠山里,115/09/02,闕子晴,無,
新北市淡水區忠山里,115/09/02,潘炳丁,中國國民黨,
新北市淡水區忠山里,115/09/03,李光曜,無,
新北市淡水區崁頂里,115/09/02,薛志芳,無,
新北市淡水區崁頂里,115/09/03,陳昱蓁,中國國民黨,
新北市淡水區崁頂里,115/09/04,游雅晴,無,
新北市淡水區埤島里,115/09/02,蔡正忠,無,
新北市淡水區新興里,115/09/01,吳錦泉,無,
新北市淡水區水碓里,115/09/02,孫麗明,無,
新北市淡水區北投里,115/09/04,張麗卿,無,
新北市淡水區水源里,115/08/31,張志楨,無,
新北市淡水區水源里,115/09/02,李貴鐘,無,
新北市淡水區忠寮里,115/09/02,蔣耿南,無,
新北市淡水區樹興里,115/09/03,郭秀蘭,無,
新北市淡水區樹興里,115/09/03,許秋芳,無,
新北市淡水區樹興里,115/09/04,陳智洲,無,
新北市淡水區坪頂里,115/09/02,郭建義,無,
新北市淡水區坪頂里,115/09/03,江瑜彬,無,
新北市淡水區福德里,115/09/02,吳穎綸,無,
新北市淡水區竹圍里,115/09/02,高銀進,無,
新北市淡水區竹圍里,115/09/02,李啟源,無,
新北市淡水區民生里,115/09/04,陳李明緣,中國國民黨,
新北市淡水區八勢里,115/09/02,沈欽裕,無,
新北市淡水區八勢里,115/09/02,侯敦仁,無,
新北市淡水區八勢里,115/09/03,黃詩涵,無,
新北市淡水區八勢里,115/09/03,曾炳鈞,無,
新北市淡水區竿蓁里,115/09/02,王信崇,中國國民黨,
新北市淡水區鄧公里,115/09/02,邱美津,中國國民黨,
新北市淡水區中興里,115/08/31,江慶發,無,
新北市淡水區長庚里,115/09/02,陳崇煌,無,
新北市淡水區清文里,115/09/04,周文烈,無,
新北市淡水區草東里,115/09/04,黃逢晚,無,
新北市淡水區協元里,115/09/02,蕭慶和,無,
新北市淡水區永吉里,115/09/02,謝安棋,無,
新北市淡水區民安里,115/09/02,鄭英和,無,
新北市淡水區新生里,115/08/31,洪啓倫,中國國民黨,
新北市淡水區文化里,115/08/31,彭梅香,中國國民黨,
新北市淡水區油車里,115/09/02,唐儷樺,中國國民黨,
新北市淡水區沙崙里,115/09/04,彭瑀筑,無,
新北市淡水區新義里,115/09/03,盧寶全,無,
新北市淡水區新春里,115/09/03,莊志文,無,
新北市淡水區新民里,115/09/03,林聖傑,無,
新北市淡水區新民里,115/09/04,方柏翔,無,
新北市淡水區正德里,115/09/03,黃俊雄,無,
新北市淡水區北新里,115/09/02,詹百坤,中國國民黨,
新北市淡水區北新里,115/09/02,康美娟,無,
新北市淡水區北新里,115/09/02,簡欣怡,無,
新北市淡水區民權里,115/09/01,江瑟媚,無,
新北市淡水區幸福里,115/09/02,李佳倩,無,
新北市淡水區學府里,115/09/03,林文成,無,
新北市淡水區大庄里,115/09/03,林建仲,中國國民黨,
新北市淡水區大庄里,115/09/04,鄭名芳,無,
新北市淡水區新崁里,115/09/03,周金萱,無,
新北市淡水區新崁里,115/09/04,曾怡菁,無,
新北市淡水區新崁里,115/09/04,蕭雨青,無,
新北市淡水區新市里,115/09/01,,中國國民黨,
新北市淡水區新市里,115/09/03,江承澤,中國國民黨,
新北市淡水區新市里,115/09/04,陳佳君,無,
新北市汐止區義民里,115/09/02,吳佩銘,無,
新北市汐止區義民里,115/09/04,胡珺翔,無,
新北市汐止區禮門里,115/08/31,李朝發,無,
新北市汐止區智慧里,115/09/03,黃智明,無,
新北市汐止區智慧里,115/09/03,鄭暐,無,
新北市汐止區智慧里,115/09/04,李坤親,無,
新北市汐止區信望里,115/09/02,楊順德,無,
新北市汐止區橋東里,115/08/31,陶威中,無,
新北市汐止區橋東里,115/08/31,鄭宜峯,無,
新北市汐止區秀峰里,115/09/02,蘇樹木,無,
新北市汐止區秀峰里,115/09/02,江明翰,無,
新北市汐止區新昌里,115/09/02,林碧霞,中國國民黨,
新北市汐止區復興里,115/08/31,蕭素真,中國國民黨,
新北市汐止區茄苳里,115/09/02,葉雅惠,無,
新北市汐止區長安里,115/09/02,楊清風,無,
新北市汐止區保安里,115/09/02,蘇忠吉,無,
新北市汐止區保長里,115/08/31,賴宗福,無,
新北市汐止區鄉長里,115/08/31,蘇筠淇,無,
新北市汐止區鄉長里,115/09/02,林繼蘇,無,
新北市汐止區鄉長里,115/09/02,陳志勝,無,
新北市汐止區江北里,115/09/01,謝祚敏,中國國民黨,
新北市汐止區江北里,115/09/01,蔡香蘭,無,
新北市汐止區拱北里,115/09/02,高世國,無,
新北市汐止區拱北里,115/09/02,謝文雄,無,
新北市汐止區拱北里,115/09/03,蘇建立,無,
新北市汐止區烘內里,115/09/01,蘇明勇,無,
新北市汐止區烘內里,115/09/04,周雪超,無,
新北市汐止區八連里,115/09/02,周順益,無,
新北市汐止區八連里,115/09/03,廖敏汝,無,
新北市汐止區樟樹里,115/09/02,高名杉,無,
新北市汐止區北峰里,115/08/31,陳南海,無,
新北市汐止區北山里,115/08/31,林徵熊,無,
新北市汐止區白雲里,115/08/31,陳俊地,無,
新北市汐止區白雲里,115/09/04,黃威傑,無,
新北市汐止區橫科里,115/09/02,林鼎証,無,
新北市汐止區橫科里,115/09/02,龔德暉,無,
新北市汐止區橫科里,115/09/03,詹清山,中國國民黨,
新北市汐止區東山里,115/08/31,虞恉剛,無,
新北市汐止區福山里,115/09/03,謝志忠,中國國民黨,
新北市汐止區宜興里,115/09/01,蔣昆達,無,
新北市汐止區宜興里,115/09/02,陳李春緞,中國國民黨,
新北市汐止區宜興里,115/09/04,儲宏宇,無,
新北市汐止區中興里,115/09/02,蔡振國,無,
新北市汐止區中興里,115/09/03,林㕄煜,無,
新北市汐止區湖光里,115/09/03,杜金泉,無,
新北市汐止區仁德里,115/09/02,李汶和,無,
新北市汐止區仁德里,115/09/03,楊慶隆,無,
新北市汐止區厚德里,115/09/02,陳有諒,中國國民黨,
新北市汐止區忠孝里,115/09/02,林應欽,無,
新北市汐止區忠孝里,115/09/02,丁彥伶,中國國民黨,
新北市汐止區自強里,115/08/31,康金龍,無,
新北市汐止區自強里,115/09/04,李淑麗,無,
新北市汐止區文化里,115/09/03,郭裕琳,無,
新北市汐止區文化里,115/09/03,陳燈貴,無,
新北市汐止區金龍里,115/09/02,陳美麗,無,
新北市汐止區福德里,115/09/03,林山永,無,
新北市汐止區興福里,115/09/02,胡宇銘,無,
新北市汐止區興福里,115/09/04,韓君灝,無,
新北市汐止區康福里,115/09/02,曾淑蘭,無,
新北市汐止區忠山里,115/09/02,吳國全,中國國民黨,
新北市汐止區忠山里,115/09/02,洪忠華,無,
新北市汐止區環河里,115/09/04,黃世和,民主進步黨,
新北市汐止區東勢里,115/08/31,洪啟瑋,無,
新北市汐止區東勢里,115/09/01,楊貴生,無,
新北市汐止區東勢里,115/09/03,賴一山,無,
新北市汐止區山光里,115/09/03,陳永松,無,
新北市汐止區山光里,115/09/04,李昭靜,無,
新北市汐止區大同里,115/09/02,黃翠華,中國國民黨,
新北市汐止區崇德里,115/09/02,蘇宏杰,無,
新北市汐止區崇德里,115/09/02,陳玉林,無,
新北市汐止區湖興里,115/08/31,王大元,無,
新北市汐止區湖興里,115/09/02,莊倉標,無,
新北市汐止區湖興里,115/09/02,吳麗華,無,
新北市汐止區湖興里,115/09/02,吳孟蓁,無,
新北市汐止區湖興里,115/09/03,吳稼羚,無,
新北市汐止區湖興里,115/09/03,蔡韋豪,無,
新北市汐止區長青里,115/09/02,陳建興,中國國民黨,
新北市汐止區福安里,115/08/31,顏群宗,無,
新北市汐止區秀山里,115/09/01,程世華,無,
新北市汐止區秀山里,115/09/02,廖烱華,中國國民黨,
新北市汐止區秀山里,115/09/02,楊昌正,無,
新北市汐止區建成里,115/08/31,黃信裕,無,
新北市汐止區城中里,115/09/04,廖偉欽,無,
新北市汐止區湖蓮里,115/09/02,畢可衛,無,
新北市汐止區湖蓮里,115/09/03,翁春娟,無,
新北市汐止區保新里,115/09/02,吳明道,無,
新北市瑞芳區龍潭里,115/09/02,陳淑霞,無,
新北市瑞芳區龍興里,115/09/03,江承翰,無,
新北市瑞芳區龍興里,115/09/04,郭清河,無,
新北市瑞芳區龍鎮里,115/09/04,林文清,無,
新北市瑞芳區龍川里,115/08/31,賴鴻春,無,
新北市瑞芳區龍山里,115/09/04,陳志強,無,
新北市瑞芳區龍安里,115/09/02,柯瑞和,無,
新北市瑞芳區爪峯里,115/08/31,簡明慧,無,
新北市瑞芳區爪峯里,115/09/02,李奕蓉,無,
新北市瑞芳區柑坪里,115/09/03,許銘仁,無,
新北市瑞芳區東和里,115/08/31,胡志宏,無,
新北市瑞芳區東和里,115/09/02,葉賜進,無,
新北市瑞芳區上天里,115/08/31,林瑞明,無,
新北市瑞芳區上天里,115/09/02,蘇有德,無,
新北市瑞芳區吉慶里,115/09/04,簡惠麗,無,
新北市瑞芳區吉安里,115/09/02,謝永昌,無,
新北市瑞芳區吉安里,115/09/04,楊竣勝,無,
新北市瑞芳區傑魚里,115/09/02,周清標,無,
新北市瑞芳區傑魚里,115/09/03,高忠誠,無,
新北市瑞芳區猴硐里,115/08/31,楊志德,無,
新北市瑞芳區猴硐里,115/09/02,廖鴻益,無,
新北市瑞芳區光復里,115/08/31,周晉億,無,
新北市瑞芳區光復里,115/09/01,吳梨花,無,
新北市瑞芳區光復里,115/09/03,江信義,無,
新北市瑞芳區弓橋里,115/09/02,許文賓,無,
新北市瑞芳區弓橋里,115/09/03,朱靜琪,無,
新北市瑞芳區碩仁里,115/08/31,胡超群,無,
新北市瑞芳區碩仁里,115/09/02,林富萬,無,
新北市瑞芳區基山里,115/09/03,石智能,無,
新北市瑞芳區永慶里,115/09/02,許義村,無,
新北市瑞芳區崇文里,115/09/02,江中昇,無,
新北市瑞芳區福住里,115/09/04,蘇進益,無,
新北市瑞芳區頌德里,115/09/02,林高白梅,無,
新北市瑞芳區頌德里,115/09/03,謝瑞乾,無,
新北市瑞芳區新山里,115/09/03,吳苓芳,無,
新北市瑞芳區瓜山里,115/09/04,張暉暘,無,
新北市瑞芳區銅山里,115/09/03,陳嶽生,無,
新北市瑞芳區石山里,115/08/31,吳乾正,無,
新北市瑞芳區濓新里,115/08/31,黃瑞聰,無,
新北市瑞芳區濓洞里,115/09/02,黃嘉祺,無,
新北市瑞芳區海濱里,115/09/01,鄧麗華,無,
新北市瑞芳區瑞濱里,115/09/03,胡長安,無,
新北市瑞芳區瑞濱里,115/09/03,杜清讚,無,
新北市瑞芳區深澳里,115/09/02,賴孟宏,無,
新北市瑞芳區南雅里,115/09/02,吳顯煌,無,
新北市瑞芳區鼻頭里,115/09/03,王坤吉,無,
新北市瑞芳區新峰里,115/08/31,黃茂峻,無,
新北市瑞芳區新峰里,115/09/03,黃守睿,無,
新北市土城區埤塘里,115/09/02,邱顯俊,無,
新北市土城區土城里,115/09/03,徐信榮,無,
新北市土城區員林里,115/09/03,廖家琦,中國國民黨,
新北市土城區員林里,115/09/03,曾云薔,無,
新北市土城區員林里,115/09/04,黃友志,無,
新北市土城區員仁里,115/09/01,洪永富,無,
新北市土城區長風里,115/09/02,石忠利,中國國民黨,
新北市土城區長風里,115/09/02,林晏羽,無,
新北市土城區日新里,115/08/31,吳信坪,無,
新北市土城區日和里,115/09/02,張煌盛,無,
新北市土城區日和里,115/09/02,朱曉鈞,無,
新北市土城區日和里,115/09/04,李福源,無,
新北市土城區貨饒里,115/09/02,周根本,無,
新北市土城區柑林里,115/08/31,張育誠,無,
新北市土城區埤林里,115/08/31,蔡志紅,無,
新北市土城區瑞興里,115/09/02,張守軒,無,
新北市土城區瑞興里,115/09/02,蔡萬合,無,
新北市土城區清水里,115/09/02,江純文,無,
新北市土城區清和里,115/09/02,曾碧玲,無,
新北市土城區清和里,115/09/03,郭真好,無,
新北市土城區永豐里,115/08/31,黃榮沐,無,
新北市土城區清化里,115/09/03,袁慧如,無,
新北市土城區清溪里,115/09/02,彭兆鵬,無,
新北市土城區峯廷里,115/09/04,林献章,無,
新北市土城區平和里,115/09/02,戴文龍,無,
新北市土城區平和里,115/09/02,林芊蕙,無,
新北市土城區廷寮里,115/09/03,李月嬌,無,
新北市土城區大安里,115/09/03,張俊隆,無,
新北市土城區永寧里,115/09/02,周清芳,無,
新北市土城區永寧里,115/09/02,吳曉琪,無,
新北市土城區沛陂里,115/09/03,廖選能,無,
新北市土城區沛陂里,115/09/04,王金芬,無,
新北市土城區頂埔里,115/09/02,林忠謀,中國國民黨,
新北市土城區頂福里,115/09/03,蘇柔安,無,
新北市土城區頂福里,115/09/04,顏義信,無,
新北市土城區頂新里,115/08/31,張中良,中國國民黨,
新北市土城區頂新里,115/09/01,許元皇,無,
新北市土城區祖田里,115/09/02,呂惠美,無,
新北市土城區樂利里,115/09/02,黃銀片,中國國民黨,
新北市土城區樂利里,115/09/03,吳麗美,無,
新北市土城區廣福里,115/09/02,丁科秀,無,
新北市土城區學府里,115/08/31,宮敬家,無,
新北市土城區延壽里,115/08/31,滕月蘭,無,
新北市土城區延壽里,115/09/04,江世國,無,
新北市土城區安和里,115/09/03,古秋源,無,
新北市土城區青雲里,115/09/02,廖特青,無,
新北市土城區員福里,115/08/31,粘靜順,無,
新北市土城區員福里,115/09/02,黃崇煒,無,
新北市土城區員福里,115/09/03,李文揚,無,
新北市土城區延吉里,115/09/04,楊季堂,無,
新北市土城區復興里,115/09/02,潘祝惠,無,
新北市土城區復興里,115/09/02,鐘健松,無,
新北市土城區裕生里,115/09/04,楊忠富,無,
新北市土城區員信里,115/09/04,杜萬來,中國國民黨,
新北市土城區永富里,115/09/02,黃思儀,無,
新北市土城區學成里,115/09/02,戴有利,無,
新北市土城區延和里,115/09/03,黃富源,無,
新北市土城區中正里,115/09/02,呂聰成,無,
新北市土城區學士里,115/08/31,吳明揚,無,
新北市土城區學士里,115/08/31,黃榮葵,無,
新北市土城區明德里,115/08/31,廖瑜婷,無,
新北市土城區明德里,115/08/31,洪武憲,無,
新北市土城區明德里,115/09/02,呂理民,無,
新北市土城區明德里,115/09/04,陳新昱,無,
新北市土城區廣興里,115/09/01,張淑玲,中國國民黨,
新北市土城區青山里,115/08/31,黎紫菊,無,
新北市土城區青山里,115/08/31,周岩錫,無,
新北市土城區青山里,115/09/02,姚鈞庭,無,
新北市土城區金城里,115/09/02,黃郁惠,無,
新北市土城區延祿里,115/09/02,周婕,無,
新北市蘆洲區正義里,115/09/01,盧耀芳,無,
新北市蘆洲區正義里,115/09/02,邱泰達,無,
新北市蘆洲區中原里,115/09/02,陳國連,民主進步黨,
新北市蘆洲區中原里,115/09/04,王愛惟,無,
新北市蘆洲區中路里,115/09/02,張逢益,無,
新北市蘆洲區中路里,115/09/03,涂佳綾,無,
新北市蘆洲區中路里,115/09/04,張桓寧,無,
新北市蘆洲區光華里,115/08/31,李亞翰,無,
新北市蘆洲區光華里,115/09/04,李鵬毅,無,
新北市蘆洲區保佑里,115/09/02,李紹和,無,
新北市蘆洲區水湳里,115/09/04,吳松標,無,
新北市蘆洲區樓厝里,115/08/31,李煒寅,無,
新北市蘆洲區鷺江里,115/08/31,周中堅,無,
新北市蘆洲區鷺江里,115/09/02,柯芳蕾,無,
新北市蘆洲區鷺江里,115/09/02,侯凱文,民主進步黨,
新北市蘆洲區恆德里,115/09/02,,中國國民黨,
新北市蘆洲區恆德里,115/09/03,李常孝,無,
新北市蘆洲區溪墘里,115/09/01,李永芳,無,
新北市蘆洲區溪墘里,115/09/02,黃明福,無,
新北市蘆洲區溪墘里,115/09/02,何孟信,無,
新北市蘆洲區樹德里,115/09/02,李芳龍,無,
新北市蘆洲區保和里,115/08/31,黃太陽,無,
新北市蘆洲區保和里,115/09/02,楊總仁,無,
新北市蘆洲區仁復里,115/09/02,何唯菁,無,
新北市蘆洲區得勝里,115/09/02,王素娥,無,
新北市蘆洲區得勝里,115/09/03,陳加祥,無,
新北市蘆洲區南港里,115/09/02,王珠香,無,
新北市蘆洲區永樂里,115/09/02,蔡美雲,無,
新北市蘆洲區永樂里,115/09/02,李麗文,無,
新北市蘆洲區永康里,115/09/02,林世峯,無,
新北市蘆洲區永康里,115/09/03,陳昱豪,無,
新北市蘆洲區信義里,115/09/01,郭騰芳,無,
新北市蘆洲區玉清里,115/08/31,陳義斌,無,
新北市蘆洲區玉清里,115/09/02,洪鎮江,無,
新北市蘆洲區玉清里,115/09/03,林宏志,無,
新北市蘆洲區復興里,115/09/02,李源泉,無,
新北市蘆洲區水河里,115/08/31,李文發,無,
新北市蘆洲區水河里,115/09/02,蘇雅祺,無,
新北市蘆洲區仁愛里,115/09/02,林宏典,無,
新北市蘆洲區忠義里,115/09/02,杜芝蓮,無,
新北市蘆洲區忠義里,115/09/02,黃玫如,無,
新北市蘆洲區忠義里,115/09/04,詹益正,無,
新北市蘆洲區九芎里,115/08/31,洪源龍,中國國民黨,
新北市蘆洲區九芎里,115/09/01,李茂雄,民主進步黨,
新北市蘆洲區九芎里,115/09/03,黃明煌,無,
新北市蘆洲區九芎里,115/09/03,陳淑君,無,
新北市蘆洲區中華里,115/09/02,劉志剛,無,
新北市蘆洲區中華里,115/09/02,蔡宜峰,無,
新北市蘆洲區得仁里,115/09/01,邱奕棠,無,
新北市蘆洲區得仁里,115/09/02,李明義,無,
新北市蘆洲區得仁里,115/09/02,曾敏明,無,
新北市蘆洲區仁德里,115/08/31,古佳玉,無,
新北市蘆洲區仁義里,115/08/31,何益銘,無,
新北市蘆洲區光明里,115/09/02,陳文良,無,
新北市蘆洲區保新里,115/09/03,黃素秋,無,
新北市蘆洲區長安里,115/09/01,王彥貴,無,
新北市蘆洲區長安里,115/09/04,吳進義,無,
新北市蘆洲區民和里,115/08/31,李進誠,中國國民黨,
