直轄市長,臺北市,連勝文,http://k.olc.tw/elections/candidates/view/53c028bf-9bc0-4e01-a224-5dffacb5b862
直轄市長,臺北市,姚文智,http://k.olc.tw/elections/candidates/view/53c028c2-e3b4-4451-994b-5dffacb5b862
直轄市長,臺北市,柯文哲,http://k.olc.tw/elections/candidates/view/53c028c2-acf4-43de-9288-5dffacb5b862
直轄市長,臺北市,丁守中,http://k.olc.tw/elections/candidates/view/53c028c4-20ac-457d-964f-5dffacb5b862
直轄市長,臺北市,馮光遠,http://k.olc.tw/elections/candidates/view/53c028c9-5f88-42d5-87f3-5dffacb5b862
直轄市長,臺北市,陳汝斌,http://k.olc.tw/elections/candidates/view/540b569d-05f0-4569-b46f-1926acb5b862
直轄市長,臺北市,趙衍慶,http://k.olc.tw/elections/candidates/view/540b569d-cca4-4f6e-949d-1926acb5b862
直轄市長,臺北市,李宏信,http://k.olc.tw/elections/candidates/view/540b569d-46d8-46f2-b57a-1926acb5b862
直轄市長,臺北市,陳永昌,http://k.olc.tw/elections/candidates/view/540b569d-49f4-47d1-9873-1926acb5b862
直轄市長,高雄市,楊秋興,http://k.olc.tw/elections/candidates/view/53c028c1-6850-437c-abd5-5dffacb5b862
直轄市長,高雄市,陳菊,http://k.olc.tw/elections/candidates/view/53c028c8-8c38-4d45-a30a-5dffacb5b862
直轄市長,高雄市,周可盛,http://k.olc.tw/elections/candidates/view/540b569e-0390-4925-a2fb-1926acb5b862
直轄市長,桃園市,鄭文燦,http://k.olc.tw/elections/candidates/view/53c028a9-383c-4292-8459-5dffacb5b862
直轄市長,桃園市,吳志揚,http://k.olc.tw/elections/candidates/view/53c028be-4674-4638-b1cd-5dffacb5b862
直轄市長,桃園市,呂東杰,http://k.olc.tw/elections/candidates/view/53e45c27-3f74-46ae-bfbd-4462cb455a61
直轄市長,桃園市,游良福,http://k.olc.tw/elections/candidates/view/540869e0-6e24-437a-9104-391ccb455a61
直轄市長,桃園市,許睿智,http://k.olc.tw/elections/candidates/view/540b569d-a614-4986-83d9-1926acb5b862
直轄市長,新北市,游錫堃,http://k.olc.tw/elections/candidates/view/53c028be-5b4c-4db9-a433-5dffacb5b862
直轄市長,新北市,朱立倫,http://k.olc.tw/elections/candidates/view/53d79150-f188-46e7-8f6d-5fc6cb455a61
