新竹縣竹北市,張碧琴,中國國民黨,02
新竹縣竹北市,何淦銘,無,05
新竹縣竹東鎮,徐兆璋,中國國民黨,05
新竹縣新埔鎮,陳英樓,中國國民黨,02
新竹縣新埔鎮,林保祿,無,02
新竹縣關西鎮,曾錦祥,無,05
新竹縣關西鎮,陳耀湘,中國國民黨,05
新竹縣關西鎮,吳發仁,無,05
新竹縣湖口鄉,林志華,中國國民黨,02
新竹縣湖口鄉,陳基曜,無,05
新竹縣湖口鄉,羅世洞,無,05
新竹縣新豐鄉,徐茂淦,中國國民黨,02
新竹縣芎林鄉,莊雲嬌,中國國民黨,02
新竹縣芎林鄉,劉展原,無,05
新竹縣橫山鄉,古榮耀,中國國民黨,02
新竹縣北埔鄉,陳慶德,無,01
新竹縣北埔鄉,涂春海,中國國民黨,05
新竹縣北埔鄉,姜良明,民主進步黨,05
新竹縣寶山鄉,范玉燕,無,05
新竹縣寶山鄉,邱坤桶,中國國民黨,05
新竹縣峨眉鄉,江寧增,中國國民黨,02
新竹縣峨眉鄉,郭光熙,無,05
新竹縣尖石鄉,曾國大,中國國民黨,01
新竹縣尖石鄉,邱文生,無,01
新竹縣尖石鄉,雲天寶,中國國民黨,05
新竹縣五峰鄉,羅俊敏,無,04
新竹縣五峰鄉,秋振昌,無,05
新竹縣五峰鄉,葛忠義,中國國民黨,05
新竹縣五峰鄉,陳世文,無,05
苗栗縣苗栗市,邱其煌,無,01
苗栗縣苗栗市,邱炳坤,無,02
苗栗縣苗栗市,鄒玉梅,中國國民黨,02
苗栗縣苑裡鎮,張顧礫,無,02
苗栗縣苑裡鎮,杜文卿,無,03
苗栗縣通霄鎮,巫恒昭,無,01
苗栗縣通霄鎮,徐永煌,無,02
苗栗縣竹南鎮,康世明,無,02
苗栗縣竹南鎮,陳冠興,中國國民黨,05
苗栗縣頭份鎮,徐定禎,無,02
苗栗縣頭份鎮,黃盛和,中國國民黨,05
苗栗縣後龍鎮,朱秋隆,中國國民黨,02
苗栗縣後龍鎮,蔡坤松,無,02
苗栗縣卓蘭鎮,詹坤金,中國國民黨,02
苗栗縣卓蘭鎮,詹明光,中國國民黨,02
苗栗縣大湖鄉,胡娘妹,中國國民黨,02
苗栗縣大湖鄉,陳永福,中國國民黨,05
苗栗縣公館鄉,賴源順,無,01
苗栗縣公館鄉,曾美露,中國國民黨,02
苗栗縣銅鑼鄉,謝昌年,無,02
苗栗縣銅鑼鄉,謝其全,中國國民黨,02
苗栗縣南庄鄉,李清枝,中國國民黨,02
苗栗縣南庄鄉,賴盛為,中國國民黨,05
苗栗縣頭屋鄉,楊謝國,無,02
苗栗縣頭屋鄉,江村貴,無,05
苗栗縣三義鄉,鄭淑如,無,01
苗栗縣三義鄉,徐文達,中國國民黨,02
苗栗縣西湖鄉,李文林,中國國民黨,02
苗栗縣西湖鄉,古木賢,無,05
苗栗縣造橋鄉,黃純德,中國國民黨,02
苗栗縣三灣鄉,梁召明,中國國民黨,01
苗栗縣三灣鄉,溫志強,中國國民黨,01
苗栗縣三灣鄉,李聲生,中國國民黨,05
苗栗縣獅潭鄉,賴癸章,中國國民黨,02
苗栗縣獅潭鄉,黃媋蘭,無,05
苗栗縣泰安鄉,陳吉基,中國國民黨,02
苗栗縣泰安鄉,楊政孝,中國國民黨,02
苗栗縣泰安鄉,劉美蘭,無,05
彰化縣彰化市,邱建富,民主進步黨,02
彰化縣彰化市,林士聖,中國國民黨,05
彰化縣鹿港鎮,黃振彥,民主進步黨,02
彰化縣鹿港鎮,許明輝,中國國民黨,05
彰化縣和美鎮,阮厚爵,中國國民黨,02
彰化縣和美鎮,郭德勝,無,02
彰化縣和美鎮,謝火煉,無,05
彰化縣和美鎮,林招膨,台灣團結聯盟,05
彰化縣線西鄉,劉彩雲,中國國民黨,02
彰化縣線西鄉,蘇賜木,無,02
彰化縣線西鄉,黃寶川,中國國民黨,05
彰化縣伸港鄉,柯金德,無,03
彰化縣伸港鄉,曾煥彰,中國國民黨,04
彰化縣伸港鄉,周富隆,無,05
彰化縣福興鄉,粘禮淞,無,02
彰化縣福興鄉,陳進丁,民主進步黨,05
彰化縣秀水鄉,梁禎祥,民主進步黨,02
彰化縣秀水鄉,丁金山,中國國民黨,02
彰化縣秀水鄉,王瑞雄,無,05
彰化縣花壇鄉,邱海,中國國民黨,02
彰化縣花壇鄉,李成濟,民主進步黨,02
彰化縣芬園鄉,洪慶章,無,01
彰化縣芬園鄉,劉玉秋,民主進步黨,05
彰化縣員林鎮,張錦昆,中國國民黨,02
彰化縣員林鎮,陳素月,民主進步黨,02
彰化縣溪湖鎮,楊福建,民主進步黨,01
彰化縣溪湖鎮,施興隆,中國國民黨,01
彰化縣溪湖鎮,黃瑞珠,無,02
彰化縣溪湖鎮,陳玉姫,無,02
彰化縣田中鎮,洪麗娜,中國國民黨,02
彰化縣田中鎮,謝文賢,無,02
彰化縣大村鄉,賴錫卿,民主進步黨,01
彰化縣大村鄉,游盛,中國國民黨,02
彰化縣大村鄉,張良烟,中國國民黨,02
彰化縣埔鹽鄉,楊福地,中國國民黨,01
彰化縣埔鹽鄉,粘錫勲,無,02
彰化縣埔鹽鄉,林斯明,無,05
彰化縣埔心鄉,謝采純,無,02
彰化縣埔心鄉,張乘瑜,民主進步黨,02
彰化縣永靖鄉,李詩焱,中國國民黨,02
彰化縣永靖鄉,賴玟諺,民主進步黨,05
彰化縣永靖鄉,江吉存,無,05
彰化縣社頭鄉,蕭國章,無,02
彰化縣社頭鄉,劉錦昌,民主進步黨,02
彰化縣社頭鄉,蕭延青,中國國民黨,05
彰化縣二水鄉,鄭蒼陽,無,01
彰化縣二水鄉,許景輝,無,03
彰化縣二水鄉,陳國祐,中國國民黨,05
彰化縣北斗鎮,楊麗香,中國國民黨,02
彰化縣北斗鎮,鄭俊宏,民主進步黨,05
彰化縣二林鎮,洪文程,無,02
彰化縣二林鎮,張國棟,中國國民黨,02
彰化縣二林鎮,曾萬火,無,05
彰化縣田尾鄉,林文華,中國國民黨,01
彰化縣田尾鄉,莊仁里,中國國民黨,02
彰化縣田尾鄉,江昭儀,民主進步黨,05
彰化縣埤頭鄉,陳滄炅,無,02
彰化縣埤頭鄉,吳錦潭,無,02
彰化縣芳苑鄉,林濟民,民主進步黨,01
彰化縣芳苑鄉,洪和炉,無,02
彰化縣芳苑鄉,洪鴻民,無,05
彰化縣大城鄉,蔡鴻喜,無,02
彰化縣大城鄉,吳明玉,無,04
彰化縣大城鄉,蔡慈賢,無,05
彰化縣竹塘鄉,羅信典,無,02
彰化縣竹塘鄉,莊宜洌,無,02
彰化縣溪州鄉,黃盛祿,民主進步黨,02
彰化縣溪州鄉,黃敏男,無,05
南投縣南投市,宋懷琳,中國國民黨,02
南投縣南投市,陳振盛,無,02
南投縣南投市,張永興,民主進步黨,05
南投縣埔里鎮,周義雄,中國國民黨,03
南投縣埔里鎮,蔡清輝,無,05
南投縣草屯鎮,張經魁,中國國民黨,02
南投縣草屯鎮,洪國浩,民主進步黨,05
南投縣竹山鎮,王開遠,無,01
南投縣竹山鎮,黃丹怡,無,02
南投縣竹山鎮,曾雅倫,無,04
南投縣竹山鎮,林本立,無,05
南投縣集集鎮,嚴鴻邦,中國國民黨,01
南投縣集集鎮,陳紀衡,樹黨,04
南投縣名間鄉,陳聰鑑,無,01
南投縣名間鄉,陳文德,無,02
南投縣鹿谷鄉,康誌合,民主進步黨,02
南投縣鹿谷鄉,黃東灝,中國國民黨,05
南投縣中寮鄉,張永輝,無,02
南投縣中寮鄉,邱淑君,無,05
南投縣魚池鄉,陳錦倫,民主進步黨,02
南投縣國姓鄉,戴世詮,中國國民黨,02
南投縣國姓鄉,丘埔生,無,03
南投縣水里鄉,陳垂堂,無,02
南投縣水里鄉,陳癸佑,無,02
南投縣信義鄉,史強,中國國民黨,02
南投縣仁愛鄉,江子信,中國國民黨,02
南投縣仁愛鄉,孔文博,無,03
雲林縣斗六市,許百芳,民主進步黨,02
雲林縣斗六市,謝淑亞,中國國民黨,05
雲林縣斗南鎮,張勝雄,民主進步黨,02
雲林縣斗南鎮,黃博擧,中國國民黨,02
雲林縣斗南鎮,張清泉,無,05
雲林縣虎尾鎮,林文彬,民主進步黨,02
雲林縣虎尾鎮,陳威成,中國國民黨,05
雲林縣西螺鎮,詹捷凱,無,04
雲林縣西螺鎮,鄭玲惠,民主進步黨,05
雲林縣土庫鎮,陳慶助,無,02
雲林縣土庫鎮,黃財福,民主進步黨,05
雲林縣土庫鎮,張聰明,無,05
雲林縣土庫鎮,陳慶峰,無,05
雲林縣北港鎮,蕭永義,無,01
雲林縣北港鎮,張勝智,民主進步黨,05
雲林縣古坑鄉,黃意玲,民主進步黨,02
雲林縣古坑鄉,陳瑞斌,無,02
雲林縣古坑鄉,沈勝騰,無,03
雲林縣古坑鄉,蔡丞毅,無,05
雲林縣大埤鄉,謝明平,民主進步黨,02
雲林縣大埤鄉,吳炎蓁,無,05
雲林縣莿桐鄉,廖秋蓉,民主進步黨,02
雲林縣莿桐鄉,林琨富,無,05
雲林縣林內鄉,鄭嘉裕,無,02
雲林縣林內鄉,張維崢,民主進步黨,05
雲林縣二崙鄉,廖長慶,無,01
雲林縣二崙鄉,鍾福助,民主進步黨,02
雲林縣二崙鄉,廖偉晴,無,05
雲林縣二崙鄉,鍾合郎,無,05
雲林縣崙背鄉,李永茂,無,02
雲林縣崙背鄉,李泓儀,民主進步黨,05
雲林縣麥寮鄉,許忠富,民主進步黨,05
雲林縣麥寮鄉,陳錦城,無,05
雲林縣麥寮鄉,蔡依蓉,無,05
雲林縣麥寮鄉,林松藤,無,05
雲林縣東勢鄉,丁棟財,民主進步黨,02
雲林縣東勢鄉,林維戊,無,05
雲林縣褒忠鄉,張政國,無,01
雲林縣褒忠鄉,陳建名,民主進步黨,04
雲林縣臺西鄉,丁睿昇,無,02
雲林縣臺西鄉,趙瑞和,民主進步黨,02
雲林縣臺西鄉,吳充裕,無,05
雲林縣元長鄉,蔡明水,民主進步黨,03
雲林縣元長鄉,李泗濱,無,05
雲林縣四湖鄉,蘇國瓏,無,01
雲林縣四湖鄉,鄭國川,無,02
雲林縣四湖鄉,吳源程,無,05
雲林縣口湖鄉,蔡永常,無,03
雲林縣水林鄉,陳怡帆,民主進步黨,02
雲林縣水林鄉,洪丁仁,無,02
嘉義縣太保市,黃榮利,民主進步黨,01
嘉義縣太保市,李世淵,無,05
嘉義縣太保市,董國富,無,05
嘉義縣太保市,賴瓊如,無,05
嘉義縣朴子市,王如經,民主進步黨,02
嘉義縣朴子市,郭灯村,中國國民黨,05
嘉義縣布袋鎮,陳鳯梅,民主進步黨,02
嘉義縣布袋鎮,蔡坤彬,無,05
嘉義縣大林鎮,黃貞瑜,民主進步黨,02
嘉義縣大林鎮,簡志偉,中國國民黨,05
嘉義縣民雄鄉,何嘉恒,民主進步黨,02
嘉義縣民雄鄉,涂文生,無,05
嘉義縣溪口鄉,施春煌,無,01
嘉義縣溪口鄉,劉純婷,民主進步黨,05
嘉義縣新港鄉,林茂盛,民主進步黨,03
嘉義縣六腳鄉,陳茂森,無,02
嘉義縣六腳鄉,郭西川,無,03
嘉義縣六腳鄉,陳川崎,民主進步黨,05
嘉義縣東石鄉,林佳瑩,無,01
嘉義縣東石鄉,黃石吟,民主進步黨,02
嘉義縣東石鄉,蔡敏男,無,05
嘉義縣義竹鄉,黃阿家,民主進步黨,02
嘉義縣義竹鄉,顏蔡淑惠,無,05
嘉義縣鹿草鄉,林鳳凰,中國國民黨,04
嘉義縣鹿草鄉,楊秀玉,民主進步黨,05
嘉義縣水上鄉,劉敬祥,民主進步黨,03
嘉義縣水上鄉,李俊昌,中國國民黨,05
嘉義縣中埔鄉,張聰成,中國國民黨,02
嘉義縣中埔鄉,李碧菁,民主進步黨,02
嘉義縣竹崎鄉,温良恭,無,05
嘉義縣竹崎鄉,王焜弘,無,02
嘉義縣梅山鄉,劉宏文,民主進步黨,02
嘉義縣番路鄉,邱川原,中國國民黨,01
嘉義縣番路鄉,林清根,民主進步黨,05
嘉義縣大埔鄉,黃國明,無,05
嘉義縣阿里山鄉,汪志敏,無,01
嘉義縣阿里山鄉,杜力泉,中國國民黨,02
屏東縣屏東市,邱名璋,民主進步黨,02
屏東縣屏東市,林亞蒓,中國國民黨,02
屏東縣潮州鎮,潘連周,無,02
屏東縣潮州鎮,洪明江,民主進步黨,03
