臺北市松山區莊敬里,劉美鳳,中國國民黨,02
臺北市松山區莊敬里,張國華,無,02
臺北市松山區東榮里,鄭玉梅,無,03
臺北市松山區三民里,謝翠鈴,中國國民黨,03
臺北市松山區新益里,吳美貞,中國國民黨,02
臺北市松山區新益里,林寶錢,無,05
臺北市松山區富錦里,王文甫,中國國民黨,01
臺北市松山區新東里,華國雄,中國國民黨,02
臺北市松山區富泰里,吳學毅,中國國民黨,02
臺北市松山區介壽里,蔡錦文,無,01
臺北市松山區介壽里,林玉琴,無,05
臺北市松山區精忠里,湯忠正,中國國民黨,02
臺北市松山區精忠里,廖世雄,無,05
臺北市松山區精忠里,闕壯幸,無,05
臺北市松山區東光里,蔡皓,無,02
臺北市松山區東光里,許秀雲,中國國民黨,02
臺北市松山區龍田里,袁俊麒,中國國民黨,05
臺北市松山區東昌里,陳志明,中國國民黨,02
臺北市松山區東勢里,王叔珍,無,01
臺北市松山區東勢里,張謙銘,無,05
臺北市松山區中華里,游吉興,中國國民黨,03
臺北市松山區民有里,江永華,民主進步黨,02
臺北市松山區民有里,黃詩伯,中國國民黨,05
臺北市松山區民福里,古瑞珍,中國國民黨,02
臺北市松山區民福里,陳慧子,無,05
臺北市松山區慈祐里,李祖民,無,05
臺北市松山區安平里,洪温滿,無,02
臺北市松山區鵬程里,許顏建,中國國民黨,02
臺北市松山區自強里,李台華,中國國民黨,05
臺北市松山區自強里,陳喜謀,無,05
臺北市松山區自強里,沈宜宜,無,05
臺北市松山區吉祥里,陳永昌,中國國民黨,02
臺北市松山區吉祥里,游正田,無,05
臺北市松山區新聚里,黃建豐,無,05
臺北市松山區新聚里,郭秀鳳,中國國民黨,05
臺北市松山區復盛里,王正雄,中國國民黨,02
臺北市松山區復盛里,林洪清,無,03
臺北市松山區中正里,周勝裕,無,02
臺北市松山區中正里,方禎璋,無,02
臺北市松山區中正里,陳耿人,無,04
臺北市松山區中崙里,張陳碧雲,中國國民黨,05
臺北市松山區美仁里,戴仲齡,無,01
臺北市松山區美仁里,張正龍,無,05
臺北市松山區美仁里,林志創,中國國民黨,05
臺北市松山區吉仁里,李貴三,民主進步黨,02
臺北市松山區吉仁里,王志堅,中國國民黨,02
臺北市松山區敦化里,蘇榮文,中國國民黨,02
臺北市松山區敦化里,吳文惠,無,02
臺北市松山區復源里,温福義,中國國民黨,02
臺北市松山區復源里,黃雅美,無,02
臺北市松山區復建里,林坤信,中國國民黨,02
臺北市松山區復建里,李萬益,無,05
臺北市松山區復勢里,徐麗雲,中國國民黨,02
臺北市松山區復勢里,許雪真,無,05
臺北市松山區福成里,蘇清淇,中國國民黨,01
臺北市松山區福成里,林順松,無,02
臺北市松山區松基里,王清標,中國國民黨,02
臺北市松山區松基里,李輝復,無,02
臺北市信義區西村里,嚴長生,中國國民黨,02
臺北市信義區正和里,董玲娥,無,03
臺北市信義區正和里,尹俊富,中國國民黨,05
臺北市信義區興隆里,羅松美,中國國民黨,02
臺北市信義區興隆里,蔣三郎,無,05
臺北市信義區中興里,李茂榮,無,04
臺北市信義區中興里,許銘堅,無,05
臺北市信義區新仁里,蘇子華,無,01
臺北市信義區新仁里,李財久,中國國民黨,02
臺北市信義區新仁里,吳建德,無,03
臺北市信義區新仁里,盧伃絹,無,05
臺北市信義區興雅里,林素琴,中國國民黨,02
臺北市信義區敦厚里,方聰杰,中國國民黨,02
臺北市信義區廣居里,楊玉堂,中國國民黨,02
臺北市信義區廣居里,林振鴻,無,02
臺北市信義區安康里,吳水上,中國國民黨,02
臺北市信義區安康里,萬宇恆,無,04
臺北市信義區六藝里,張權民,無,02
臺北市信義區六藝里,丁禾溱,中國國民黨,05
臺北市信義區雅祥里,黃純風,中國國民黨,02
臺北市信義區雅祥里,宋美玲,無,02
臺北市信義區雅祥里,陳雲龍,民主進步黨,02
臺北市信義區雅祥里,高添喜,無,02
臺北市信義區雅祥里,吳明鈴,無,05
臺北市信義區五常里,黃河村,中國國民黨,02
臺北市信義區五全里,吳秀好,民主進步黨,02
