01,中國國民黨
02,勞動黨
03,民主進步黨
04,新黨
05,綠黨
06,親民黨
07,台灣團結聯盟
08,無黨團結聯盟
09,中華統一促進黨
10,人民最大黨
11,台灣主義黨
12,大道人民黨
13,華聲黨
14,台灣民族黨
15,人民民主陣線
16,臺灣建國黨
17,聯合黨
18,三等國民公義人權自救黨
19,台灣第一民族黨
20,中華民主向日葵憲政改革聯盟
21,天宙和平統一家庭黨
22,樹黨
23,教科文預算保障 e 聯盟
99,無黨籍及未經政黨推薦
